,dest_sum,dest_mean,dest_fsi,dest_customs,dest_infra,dest_intl_ship,dest_logistic_qlty,dest_lpi,dest_timeliness,dest_track_trace,orig_sum,orig_mean,orig_fsi,orig_customs,orig_infra,orig_intl_ship,orig_logistic_qlty,orig_lpi,orig_timeliness,orig_track_trace,dest_del_date_scheduled_yr,dest_count,orig_del_date_scheduled_yr,orig_count
6232,2.0,0.2,76.8,2.513092,2.342563,2.594914,2.421661,2.82075,3.852565,3.167846,176.0,0.18604651162790697,79.2,2.700026,2.90947,3.130472,3.158988,3.115075,3.609394,3.144703,2010,10,2010,946
6233,0.0,0.0,76.9,2.7505166666666665,2.5410179999999998,3.0276846666666666,2.8617186666666665,2.939356195922261,3.3654433333333333,3.033558,35.0,0.04666666666666667,77.8,2.697077333333333,2.9078999999999997,3.1130246666666666,3.194535333333333,3.1003545679385924,3.564456,3.1075786666666665,2009,62,2009,750
6234,0.0,0.0,88.7,1.625,1.625,2.875,1.851935,2.038687,2.045238,1.994792,176.0,0.18604651162790697,79.2,2.700026,2.90947,3.130472,3.158988,3.115075,3.609394,3.144703,2010,44,2010,946
6235,39.0,0.28888888888888886,85.9,2.261218,2.153846,2.076923,2.102127,2.228925,2.73718,2.076923,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,135,2014,1161
6236,0.0,0.0,76.1,2.6658049999999998,2.6216904999999997,3.091457,2.787216,2.984541,3.540871,3.132626,224.0,0.29590488771466317,79.3,2.7351444999999996,2.8880334999999997,3.05615,3.1478855,3.095481,3.5952545000000002,3.1193765,2011,66,2011,757
6237,19.0,0.34545454545454546,85.1,2.392614,2.2866885,2.3217485,2.4417429999999998,2.4462434999999996,2.825548,2.415574,17.0,0.10897435897435898,24.6,3.637126,3.8063719999999996,3.632851,3.86463,3.8314500000000002,4.031307,4.05314,2015,55,2015,156
6238,17.0,0.17525773195876287,81.1,2.177457,2.3613850000000003,2.6154,2.4069575,2.4922575,2.9307670000000003,2.438844,1.0,0.02702702702702703,33.2,3.8349884999999997,4.053119000000001,3.6279925,3.980204,3.9564825,4.2601130000000005,4.041045,2013,97,2013,37
6239,15.0,0.32608695652173914,86.9,2.376471,2.1959315000000004,2.5660144999999996,2.2735385,2.456515,2.8861175,2.413978,17.0,0.10897435897435898,24.6,3.637126,3.8063719999999996,3.632851,3.86463,3.8314500000000002,4.031307,4.05314,2015,46,2015,156
6240,7.0,0.08433734939759036,85.9,2.6658918874172186,2.76849880794702,2.831314635761589,2.825579324503311,2.876100940397352,3.264186033112583,2.8854823907284777,13.0,0.07344632768361582,26.5,3.4,3.353723,3.401609,3.536864,3.520077,3.772247,3.649638,2012,83,2012,177
6241,46.0,0.3087248322147651,67.9,3.217796,3.415954,3.262108,3.593675,3.456708,3.56943,3.726648,176.0,0.18604651162790697,79.2,2.700026,2.90947,3.130472,3.158988,3.115075,3.609394,3.144703,2010,149,2010,946
6242,8.0,0.21621621621621623,112.9,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,11.0,0.07586206896551724,26.1,3.8,3.84,3.44,3.943467,3.868014,4.125285,4.125285,2014,37,2014,145
6243,22.0,0.25287356321839083,82.8,2.7062498841059606,2.7843599503311274,2.8614919271523163,2.8540260960264914,2.8982758311258303,3.268630771523178,2.9056182615894053,35.0,0.18134715025906736,24.8,3.5999999999999996,3.5968615,3.4208045,3.7401655,3.6940455,3.948766,3.8874614999999997,2013,87,2013,193
6244,1.0,0.013333333333333334,105.8,2.016603,1.8879125,2.1052535,1.9411960000000001,2.147963,2.6810970000000003,2.2326635,185.0,0.2019650655021834,77.5,2.7437695,2.871912,3.090053,3.083051,3.078012,3.545974,3.101926,2013,75,2013,916
6245,11.0,0.22,114.5,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,17.0,0.10897435897435898,24.6,3.637126,3.8063719999999996,3.632851,3.86463,3.8314500000000002,4.031307,4.05314,2015,50,2015,156
6246,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,6.0,0.0759493670886076,30.6,4.098098,4.323295,3.744272,4.122776,4.121983,4.360813,4.167922,2014,343,2014,79
6247,0.0,0.0,91.0,1.90625,1.75,2.5743115000000003,1.954483,2.152876,2.4045535,2.1925784999999998,4.0,0.058823529411764705,22.8,3.7770805000000003,4.076879,3.6117654999999997,4.0602025,3.962818,4.293421,4.0185355000000005,2011,37,2011,68
6248,0.0,0.0,99.6,2.0172809999999997,2.279388,2.9191205,2.5187925,2.62279,3.2312385,2.682797,35.0,0.18134715025906736,24.8,3.5999999999999996,3.5968615,3.4208045,3.7401655,3.6940455,3.948766,3.8874614999999997,2013,5,2013,193
6249,0.0,0.0,73.1,2.7297285000000002,2.8973585,3.179389,2.8869615,3.079619,3.567516,3.1784920000000003,185.0,0.2019650655021834,77.5,2.7437695,2.871912,3.090053,3.083051,3.078012,3.545974,3.101926,2013,86,2013,916
6250,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,343,2014,1161
6251,0.0,0.0,76.1,2.6658049999999998,2.6216904999999997,3.091457,2.787216,2.984541,3.540871,3.132626,224.0,0.29590488771466317,79.3,2.7351444999999996,2.8880334999999997,3.05615,3.1478855,3.095481,3.5952545000000002,3.1193765,2011,66,2011,757
6252,0.0,0.0,81.1,2.3006713333333333,1.9967186666666665,2.547798,2.223098666666667,2.427577160354834,2.9803806666666666,2.427283333333333,1.0,0.014084507042253521,35.3,3.5910379999999997,3.9399986666666664,3.410136,3.8314726666666665,3.8159760558842906,4.256636666666666,3.9640773333333335,2009,42,2009,71
6253,2.0,0.024096385542168676,72.4,2.7798635000000003,2.904027,3.1704325,2.987293,3.065696,3.494352,3.0174955,98.0,0.14080459770114942,79.3,2.945848,3.1072025,3.2811965,3.2081915,3.25009,3.6244414999999996,3.3143915,2015,83,2015,696
6254,25.0,0.14619883040935672,101.2,2.15503,2.365557,2.441711,2.571429,2.533473,2.729025,2.952381,0.0,0.0,35.3,3.680546,4.152495,3.206959,3.915008,3.855811,4.185375,4.168665,2010,171,2010,25
6255,2.0,0.08695652173913043,89.3,2.34375,2.098485,2.5250690000000002,2.3482125,2.5130905,3.0516315,2.6648795,0.0,0.0,80.9,3.520331166666667,3.796268,3.6673458333333335,3.6823355,3.736822,4.021617833333333,3.7485346666666666,2013,23,2013,9
6256,1.0,0.013333333333333334,105.8,2.016603,1.8879125,2.1052535,1.9411960000000001,2.147963,2.6810970000000003,2.2326635,185.0,0.2019650655021834,77.5,2.7437695,2.871912,3.090053,3.083051,3.078012,3.545974,3.101926,2013,75,2013,916
6257,29.0,0.3918918918918919,111.9,1.7936485,1.7246115,2.012201,2.0824045,2.0614175,2.47652425,2.24291775,35.0,0.18134715025906736,24.8,3.5999999999999996,3.5968615,3.4208045,3.7401655,3.6940455,3.948766,3.8874614999999997,2013,74,2013,193
6258,52.0,0.2653061224489796,67.6,3.282215,3.6028135,3.380953,3.5780950000000002,3.5640125,3.801234,3.7792275,224.0,0.29590488771466317,79.3,2.7351444999999996,2.8880334999999997,3.05615,3.1478855,3.095481,3.5952545000000002,3.1193765,2011,196,2011,757
6259,0.0,0.0,108.7,2.076229,1.8944830000000001,2.022955,2.241071,2.1547219999999996,2.699344,1.9553570000000002,4.0,0.058823529411764705,22.8,3.7770805000000003,4.076879,3.6117654999999997,4.0602025,3.962818,4.293421,4.0185355000000005,2011,11,2011,68
6260,0.0,0.0,67.0,3.3516355,3.4881305,3.536252,3.6828525,3.6032824999999997,3.9495994999999997,3.60877,98.0,0.14080459770114942,79.3,2.945848,3.1072025,3.2811965,3.2081915,3.25009,3.6244414999999996,3.3143915,2015,228,2015,696
6261,4.0,0.04878048780487805,104.3,2.25,1.998047,2.267174,2.144756,2.269601,2.626167,2.315823,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,82,2014,1161
6262,0.0,0.0,76.1,2.6658049999999998,2.6216904999999997,3.091457,2.787216,2.984541,3.540871,3.132626,224.0,0.29590488771466317,79.3,2.7351444999999996,2.8880334999999997,3.05615,3.1478855,3.095481,3.5952545000000002,3.1193765,2011,66,2011,757
6263,0.0,0.0,73.4,2.584387,2.610672,2.928854,2.91166,2.860551,3.178105,2.91166,11.0,0.07586206896551724,26.1,3.8,3.84,3.44,3.943467,3.868014,4.125285,4.125285,2014,3,2014,145
6264,8.0,0.026845637583892617,67.4,3.2192706666666666,3.4187160000000003,3.3599253333333334,3.5767366666666667,3.482334958017576,3.6400366666666666,3.7197253333333333,2.0,0.06666666666666667,34.0,3.6267606666666667,4.125373333333333,3.3318726666666665,3.8917686666666667,3.8517645002269103,4.161726666666667,4.11551,2009,298,2009,30
6265,0.0,0.0,73.1,2.7297285000000002,2.8973585,3.179389,2.8869615,3.079619,3.567516,3.1784920000000003,185.0,0.2019650655021834,77.5,2.7437695,2.871912,3.090053,3.083051,3.078012,3.545974,3.101926,2013,86,2013,916
6266,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,0.0,0.0,28.6,3.963995,4.229527,3.641035,4.127404,4.047782,4.336971,4.073242,2014,343,2014,13
6267,36.0,0.2482758620689655,100.7,2.1581855,2.4149434999999997,2.612274,2.6113355,2.62775,3.1944455,2.7521375,35.0,0.18134715025906736,24.8,3.5999999999999996,3.5968615,3.4208045,3.7401655,3.6940455,3.948766,3.8874614999999997,2013,145,2013,193
6268,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,343,2014,1161
6269,0.0,0.0,74.5,1.678571,1.708333,2.196429,2.041667,2.020395,2.375,2.041667,13.0,0.1780821917808219,20.9,3.875,4.02753,3.833179,4.218619,4.075576,4.323883,4.218619,2010,6,2010,73
6270,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,6.0,0.0759493670886076,30.6,4.098098,4.323295,3.744272,4.122776,4.121983,4.360813,4.167922,2014,343,2014,79
6271,4.0,0.04081632653061224,96.9,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,0.0,0.0,36.2,3.962763333333333,4.287902,3.7409426666666667,4.161258,4.109198412153758,4.431034666666666,4.1619953333333335,2009,98,2009,53
6272,19.0,0.34545454545454546,85.1,2.392614,2.2866885,2.3217485,2.4417429999999998,2.4462434999999996,2.825548,2.415574,17.0,0.10897435897435898,24.6,3.637126,3.8063719999999996,3.632851,3.86463,3.8314500000000002,4.031307,4.05314,2015,55,2015,156
6273,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,2014,343,2014,9
6274,0.0,0.0,76.9,2.7505166666666665,2.5410179999999998,3.0276846666666666,2.8617186666666665,2.939356195922261,3.3654433333333333,3.033558,0.0,0.0,36.2,3.962763333333333,4.287902,3.7409426666666667,4.161258,4.109198412153758,4.431034666666666,4.1619953333333335,2009,62,2009,53
6275,24.0,0.25806451612903225,99.9,2.069964,2.3526214999999997,2.719423,2.4835055,2.517146,3.010959,2.3971489999999998,0.0,0.0,25.3,3.498914,3.558954,3.551222,3.6791465,3.7066445000000003,4.1218375,3.8331315000000004,2011,93,2011,46
6276,0.0,0.0,101.8,2.1107746666666665,2.161389333333333,2.8460300000000003,2.339362,2.464890114730396,2.8778420000000002,2.3372699999999997,0.0,0.0,36.2,3.962763333333333,4.287902,3.7409426666666667,4.161258,4.109198412153758,4.431034666666666,4.1619953333333335,2009,87,2009,53
6277,0.0,0.0,94.0,2.1409089999999997,2.2041955,2.434932,2.3058285,2.4151205,2.960762,2.401413,0.0,0.0,25.3,3.498914,3.558954,3.551222,3.6791465,3.7066445000000003,4.1218375,3.8331315000000004,2011,6,2011,46
6278,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,343,2014,1161
6279,5.0,0.05154639175257732,80.4,2.167414,2.405322,2.913352,2.635294,2.653681,2.968627,2.770495,13.0,0.07344632768361582,26.5,3.4,3.353723,3.401609,3.536864,3.520077,3.772247,3.649638,2012,97,2012,177
6280,52.0,0.2653061224489796,67.6,3.282215,3.6028135,3.380953,3.5780950000000002,3.5640125,3.801234,3.7792275,224.0,0.29590488771466317,79.3,2.7351444999999996,2.8880334999999997,3.05615,3.1478855,3.095481,3.5952545000000002,3.1193765,2011,196,2011,757
6281,46.0,0.3087248322147651,67.9,3.217796,3.415954,3.262108,3.593675,3.456708,3.56943,3.726648,0.0,0.0,27.9,3.706367,4.027057,3.243744,3.993496,3.874453,4.40783,4.005055,2010,149,2010,6
6282,1.0,0.1111111111111111,94.3,1.9740259999999998,2.0297175000000003,2.0896095,2.418606,2.2240575,2.5413544999999997,2.2786845,98.0,0.14080459770114942,79.3,2.945848,3.1072025,3.2811965,3.2081915,3.25009,3.6244414999999996,3.3143915,2015,9,2015,696
6283,3.0,0.02631578947368421,103.6,2.311905,2.312915,2.896248,2.730375,2.731518,3.359149,2.692352,0.0,0.0,34.8,3.671812,4.138655,3.561789,3.964769,3.930063,4.205264,4.110445,2012,114,2012,27
6284,17.0,0.18888888888888888,110.2,1.638715,1.8339530000000002,1.935809,2.002206,1.978003,2.3105390000000003,2.1355395,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,90,2014,1161
6285,52.0,0.2653061224489796,67.6,3.282215,3.6028135,3.380953,3.5780950000000002,3.5640125,3.801234,3.7792275,224.0,0.29590488771466317,79.3,2.7351444999999996,2.8880334999999997,3.05615,3.1478855,3.095481,3.5952545000000002,3.1193765,2011,196,2011,757
6286,3.0,0.17647058823529413,82.5,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,0.0,0.0,25.3,3.498914,3.558954,3.551222,3.6791465,3.7066445000000003,4.1218375,3.8331315000000004,2011,17,2011,46
6287,0.0,0.0,67.0,3.3516355,3.4881305,3.536252,3.6828525,3.6032824999999997,3.9495994999999997,3.60877,98.0,0.14080459770114942,79.3,2.945848,3.1072025,3.2811965,3.2081915,3.25009,3.6244414999999996,3.3143915,2015,228,2015,696
6288,0.0,0.0,67.0,3.3516355,3.4881305,3.536252,3.6828525,3.6032824999999997,3.9495994999999997,3.60877,98.0,0.14080459770114942,79.3,2.945848,3.1072025,3.2811965,3.2081915,3.25009,3.6244414999999996,3.3143915,2015,228,2015,696
6289,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,0.0,0.0,28.6,3.963995,4.229527,3.641035,4.127404,4.047782,4.336971,4.073242,2014,343,2014,13
6290,4.0,0.04878048780487805,104.3,2.25,1.998047,2.267174,2.144756,2.269601,2.626167,2.315823,11.0,0.07586206896551724,26.1,3.8,3.84,3.44,3.943467,3.868014,4.125285,4.125285,2014,82,2014,145
6291,11.0,0.22,114.5,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,17.0,0.10897435897435898,24.6,3.637126,3.8063719999999996,3.632851,3.86463,3.8314500000000002,4.031307,4.05314,2015,50,2015,156
6292,1.0,0.017241379310344827,67.6,3.2272225,3.4948365,3.474899,3.590199,3.5512805,3.9570395000000005,3.5669500000000003,1.0,0.02702702702702703,33.2,3.8349884999999997,4.053119000000001,3.6279925,3.980204,3.9564825,4.2601130000000005,4.041045,2013,58,2013,37
6293,52.0,0.2653061224489796,67.6,3.282215,3.6028135,3.380953,3.5780950000000002,3.5640125,3.801234,3.7792275,224.0,0.29590488771466317,79.3,2.7351444999999996,2.8880334999999997,3.05615,3.1478855,3.095481,3.5952545000000002,3.1193765,2011,196,2011,757
6294,19.0,0.3333333333333333,100.1,2.4999535,2.435989,2.703736,2.6204905,2.682277,3.0099445,2.7942025,0.0,0.0,35.4,3.7405075,4.1683319999999995,3.549173,3.9922125,3.9549985000000003,4.193511,4.1688105,2015,57,2015,23
6295,17.0,0.17525773195876287,81.1,2.177457,2.3613850000000003,2.6154,2.4069575,2.4922575,2.9307670000000003,2.438844,1.0,0.02702702702702703,33.2,3.8349884999999997,4.053119000000001,3.6279925,3.980204,3.9564825,4.2601130000000005,4.041045,2013,97,2013,37
6296,8.0,0.026845637583892617,67.4,3.2192706666666666,3.4187160000000003,3.3599253333333334,3.5767366666666667,3.482334958017576,3.6400366666666666,3.7197253333333333,35.0,0.04666666666666667,77.8,2.697077333333333,2.9078999999999997,3.1130246666666666,3.194535333333333,3.1003545679385924,3.564456,3.1075786666666665,2009,298,2009,750
6297,0.0,0.0,76.6,2.68133,2.561527,3.041527,2.892578,2.964607,3.437055,3.100337,176.0,0.18604651162790697,79.2,2.700026,2.90947,3.130472,3.158988,3.115075,3.609394,3.144703,2010,98,2010,946
6298,38.0,0.2275449101796407,96.6,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,185.0,0.2019650655021834,77.5,2.7437695,2.871912,3.090053,3.083051,3.078012,3.545974,3.101926,2013,167,2013,916
6299,0.0,0.0,97.9,2.028847,2.217391,2.347029,2.160491,2.236854,2.537377,2.102758,0.0,0.0,34.8,3.671812,4.138655,3.561789,3.964769,3.930063,4.205264,4.110445,2012,29,2012,27
6300,46.0,0.3087248322147651,67.9,3.217796,3.415954,3.262108,3.593675,3.456708,3.56943,3.726648,176.0,0.18604651162790697,79.2,2.700026,2.90947,3.130472,3.158988,3.115075,3.609394,3.144703,2010,149,2010,946
6301,0.0,0.0,88.7,1.625,1.625,2.875,1.851935,2.038687,2.045238,1.994792,176.0,0.18604651162790697,79.2,2.700026,2.90947,3.130472,3.158988,3.115075,3.609394,3.144703,2010,44,2010,946
6302,0.0,0.0,109.4,2.136188,2.011188,1.934799,2.333333,2.103464,2.309799,1.888889,13.0,0.07344632768361582,26.5,3.4,3.353723,3.401609,3.536864,3.520077,3.772247,3.649638,2012,24,2012,177
6303,0.0,0.0,76.1,2.6658049999999998,2.6216904999999997,3.091457,2.787216,2.984541,3.540871,3.132626,224.0,0.29590488771466317,79.3,2.7351444999999996,2.8880334999999997,3.05615,3.1478855,3.095481,3.5952545000000002,3.1193765,2011,66,2011,757
6304,0.0,0.0,88.7,1.625,1.625,2.875,1.851935,2.038687,2.045238,1.994792,176.0,0.18604651162790697,79.2,2.700026,2.90947,3.130472,3.158988,3.115075,3.609394,3.144703,2010,44,2010,946
6305,32.0,0.4155844155844156,86.2,2.539209,2.310606,2.128788,2.467993,2.462674,2.912626,2.467993,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,77,2014,1161
6306,18.0,0.47368421052631576,97.6,2.1325395,2.039524,2.0857145,1.9692854999999998,2.0878475,2.2125395,2.0875395,0.0,0.0,33.5,3.7001705,4.161654,3.5049145,3.967484,3.923944,4.1708795,4.1240205,2013,38,2013,29
6307,1.0,0.010752688172043012,72.7,2.809177,3.112863,3.217391,3.092069,3.154763,3.490345,3.192069,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,93,2014,1161
6308,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,343,2014,1161
6309,38.0,0.2275449101796407,96.6,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,185.0,0.2019650655021834,77.5,2.7437695,2.871912,3.090053,3.083051,3.078012,3.545974,3.101926,2013,167,2013,916
6310,52.0,0.2653061224489796,67.6,3.282215,3.6028135,3.380953,3.5780950000000002,3.5640125,3.801234,3.7792275,1.0,0.07142857142857142,27.7,3.642662,4.0082765,3.395162,3.919726,3.8604659999999997,4.356851499999999,3.930716,2011,196,2011,14
6311,11.0,0.22,114.5,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,17.0,0.10897435897435898,24.6,3.637126,3.8063719999999996,3.632851,3.86463,3.8314500000000002,4.031307,4.05314,2015,50,2015,156
6312,0.0,0.0,76.6,2.68133,2.561527,3.041527,2.892578,2.964607,3.437055,3.100337,176.0,0.18604651162790697,79.2,2.700026,2.90947,3.130472,3.158988,3.115075,3.609394,3.144703,2010,98,2010,946
6313,4.0,0.04878048780487805,104.3,2.25,1.998047,2.267174,2.144756,2.269601,2.626167,2.315823,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,82,2014,1161
6314,11.0,0.22,114.5,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,17.0,0.10897435897435898,24.6,3.637126,3.8063719999999996,3.632851,3.86463,3.8314500000000002,4.031307,4.05314,2015,50,2015,156
6315,36.0,0.2482758620689655,100.7,2.1581855,2.4149434999999997,2.612274,2.6113355,2.62775,3.1944455,2.7521375,35.0,0.18134715025906736,24.8,3.5999999999999996,3.5968615,3.4208045,3.7401655,3.6940455,3.948766,3.8874614999999997,2013,145,2013,193
6316,0.0,0.0,93.1,2.368421,2.24446,2.369404,2.408433,2.527709,3.194148,2.551291,86.0,0.08958333333333333,78.0,2.770263,2.866597,2.981828,3.136783,3.075887,3.581115,3.09405,2012,15,2012,960
6317,29.0,0.3918918918918919,111.9,1.7936485,1.7246115,2.012201,2.0824045,2.0614175,2.47652425,2.24291775,1.0,0.02702702702702703,33.2,3.8349884999999997,4.053119000000001,3.6279925,3.980204,3.9564825,4.2601130000000005,4.041045,2013,74,2013,37
6318,8.0,0.026845637583892617,67.4,3.2192706666666666,3.4187160000000003,3.3599253333333334,3.5767366666666667,3.482334958017576,3.6400366666666666,3.7197253333333333,35.0,0.04666666666666667,77.8,2.697077333333333,2.9078999999999997,3.1130246666666666,3.194535333333333,3.1003545679385924,3.564456,3.1075786666666665,2009,298,2009,750
6319,0.0,0.0,76.9,2.7505166666666665,2.5410179999999998,3.0276846666666666,2.8617186666666665,2.939356195922261,3.3654433333333333,3.033558,35.0,0.04666666666666667,77.8,2.697077333333333,2.9078999999999997,3.1130246666666666,3.194535333333333,3.1003545679385924,3.564456,3.1075786666666665,2009,62,2009,750
6320,0.0,0.0,67.0,3.3516355,3.4881305,3.536252,3.6828525,3.6032824999999997,3.9495994999999997,3.60877,98.0,0.14080459770114942,79.3,2.945848,3.1072025,3.2811965,3.2081915,3.25009,3.6244414999999996,3.3143915,2015,228,2015,696
6321,2.0,0.05714285714285714,70.7,2.216488,2.669054,2.727273,2.371832,2.626934,2.860047,2.903635,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,35,2014,1161
6322,31.0,0.3780487804878049,80.8,2.1875,2.317448,2.317448,2.178621,2.330834,2.892907,2.107193,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,82,2014,1161
6323,7.0,0.1346153846153846,81.3,2.291353,2.2001999999999997,2.846692,2.5058035,2.6265975,3.1514165,2.6640425,4.0,0.058823529411764705,22.8,3.7770805000000003,4.076879,3.6117654999999997,4.0602025,3.962818,4.293421,4.0185355000000005,2011,52,2011,68
6324,26.0,0.18309859154929578,101.7,2.33324,2.40873,2.87072,2.623745,2.761981,3.31321,2.972635,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,142,2014,1161
6325,4.0,0.043010752688172046,89.3,2.1875,1.875,2.273623,2.057031,2.267065,2.763869,2.390365,13.0,0.07344632768361582,26.5,3.4,3.353723,3.401609,3.536864,3.520077,3.772247,3.649638,2012,93,2012,177
6326,8.0,0.0851063829787234,106.3,2.314652,2.2,2.66978,2.268132,2.549114,3.268132,2.498901,1.0,0.07692307692307693,35.3,3.731096,3.947977,3.626327,3.931801,3.898316,4.191612,3.997752,2012,94,2012,13
6327,8.0,0.21621621621621623,112.9,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,37,2014,1161
6328,12.0,0.09230769230769231,97.5,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,1.0,0.043478260869565216,35.4,4.00275,4.336188,3.656494,4.138247,4.11445,4.482917,4.183673,2010,130,2010,23
6329,6.0,0.047619047619047616,96.5,2.406480646022186,2.440654435140041,2.695375693355745,2.6111809833079853,2.6629873359809872,3.0967930819059206,2.6995121430377327,0.0,0.0,28.1,3.845895,4.147512,3.862488,4.047626,4.021571,4.14585,4.116703,2012,126,2012,12
6330,46.0,0.3087248322147651,67.9,3.217796,3.415954,3.262108,3.593675,3.456708,3.56943,3.726648,1.0,0.043478260869565216,35.4,4.00275,4.336188,3.656494,4.138247,4.11445,4.482917,4.183673,2010,149,2010,23
6331,0.0,0.0,68.6,2.090909,2.090909,1.909091,2.288154,2.318434,2.988154,2.588154,0.0,0.0,35.3,3.680546,4.152495,3.206959,3.915008,3.855811,4.185375,4.168665,2010,19,2010,25
6332,36.0,0.2482758620689655,100.7,2.1581855,2.4149434999999997,2.612274,2.6113355,2.62775,3.1944455,2.7521375,35.0,0.18134715025906736,24.8,3.5999999999999996,3.5968615,3.4208045,3.7401655,3.6940455,3.948766,3.8874614999999997,2013,145,2013,193
6333,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,343,2014,1161
6334,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,343,2014,1161
6335,0.0,0.0,66.6,3.107811,3.2,3.45,3.617883,3.431244,3.881041,3.302093,213.0,0.1834625322997416,76.9,2.717276,2.877227,3.198278,3.029319,3.080137,3.510833,3.109802,2014,343,2014,1161
6336,1.0,0.017241379310344827,67.6,3.2272225,3.4948365,3.474899,3.590199,3.5512805,3.9570395000000005,3.5669500000000003,185.0,0.2019650655021834,77.5,2.7437695,2.871912,3.090053,3.083051,3.078012,3.545974,3.101926,2013,58,2013,916
6337,29.0,0.3918918918918919,111.9,1.7936485,1.7246115,2.012201,2.0824045,2.0614175,2.47652425,2.24291775,1.0,0.02702702702702703,33.2,3.8349884999999997,4.053119000000001,3.6279925,3.980204,3.9564825,4.2601130000000005,4.041045,2013,74,2013,37
6338,22.0,0.3055555555555556,90.5,2.5,2.32197,2.776515,2.639394,2.759116,3.339394,2.939394,2.0,0.1111111111111111,79.0,3.49246,3.7592296666666662,3.596572,3.621389,3.691810333333333,3.9839873333333333,3.7221876666666667,2014,72,2014,18
