,factory_qtycount,del_date_scheduled_yr,factory_qtysum,factory_qtymean,factory_valsum,factory_valmean,factory_inssum,factory_insmean,factory_weightsum,factory_weightmean,factory_costsum,factory_costmean
5812,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5813,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5814,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5815,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5816,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5817,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5818,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5819,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5820,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5821,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5822,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5823,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5824,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5825,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5826,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5827,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5828,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5829,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5830,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5831,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5832,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5833,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5834,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5835,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5836,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5837,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5838,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5839,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5840,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5841,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5842,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5843,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5844,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5845,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5846,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5847,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5848,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5849,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5850,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5851,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5852,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5853,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5854,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5855,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5856,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5857,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5858,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5859,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5860,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5861,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5862,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5863,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5864,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5865,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5866,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5867,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5868,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5869,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5870,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5871,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5872,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5873,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5874,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5875,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5876,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5877,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5878,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5879,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5880,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5881,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5882,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5883,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5884,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5885,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5886,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5887,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5888,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5889,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5890,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5891,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5892,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5893,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5894,440,2014,3574910,8124.795454545455,21061923.070000004,47868.00697727274,22961.149999999998,52.184431818181814,517688.7940892083,1176.5654411118371,11410911.734194048,25933.89030498647
5895,1,2014,4570,4570.0,148250.8,148250.8,152.4,152.4,3635.046003647911,3635.046003647911,48583.4782307221,48583.4782307221
5896,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5897,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5898,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5899,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5900,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5901,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5902,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5903,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5904,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5905,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5906,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5907,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5908,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5909,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5910,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5911,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5912,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5913,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5914,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5915,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5916,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5917,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5918,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5919,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5920,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5921,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5922,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5923,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5924,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5925,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5926,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5927,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5928,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5929,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5930,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5931,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5932,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5933,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5934,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5935,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5936,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5937,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5938,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5939,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5940,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5941,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5942,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5943,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5944,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5945,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5946,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5947,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5948,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5949,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5950,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5951,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5952,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5953,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5954,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5955,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5956,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5957,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5958,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5959,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5960,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5961,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5962,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5963,68,2011,190318,2798.794117647059,16106934.539999997,236866.68441176467,27752.41,408.12367647058824,3201000.2732586702,47073.53343027456,24708645.563350223,363362.43475515035
5964,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5965,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5966,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5967,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5968,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5969,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5970,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5971,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5972,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5973,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5974,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5975,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5976,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5977,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
5978,144,2015,6698341,46516.256944444445,49369501.550000004,342843.76076388895,53503.32000000001,371.5508333333334,799967.6396073238,5555.3308306064155,8678503.227806069,60267.38352643103
